Sector,Week,TotalArrests,Unarmed,Armed,DrugRelated,Male,Female,White,Black,Hispanic or Latino,PUBLIC INTOXICATION,DRUG/ NARCOTIC VIOLATIONS,DUI,ALL OTHER OFFENSES
450,2022-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2022-29,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
450,2022-30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,2022-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2022-32,3.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
450,2022-33,4.0,3.0,4.0,0.0,7.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0
450,2022-34,5.0,10.0,0.0,3.0,8.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0
450,2022-35,4.0,3.0,2.0,2.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
450,2022-36,3.0,3.0,5.0,3.0,8.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,1.0
450,2022-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2022-38,3.0,3.0,6.0,6.0,6.0,3.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0
450,2022-39,3.0,4.0,7.0,3.0,11.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,4.0
450,2022-40,3.0,7.0,0.0,4.0,7.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0
450,2022-41,4.0,6.0,5.0,5.0,11.0,0.0,0.0,1.0,10.0,1.0,4.0,0.0,1.0
450,2022-42,3.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
450,2022-43,2.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
450,2022-44,1.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
450,2022-45,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
450,2022-46,4.0,2.0,4.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0
450,2022-47,6.0,3.0,7.0,1.0,8.0,2.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0
450,2022-48,2.0,7.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0
450,2022-49,5.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0
450,2022-50,5.0,9.0,2.0,4.0,11.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,3.0
450,2022-51,3.0,6.0,0.0,5.0,2.0,4.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0
450,2022-52,8.0,11.0,2.0,4.0,12.0,1.0,3.0,6.0,4.0,0.0,6.0,1.0,0.0
450,2023-01,3.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
450,2023-02,5.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0
450,2023-03,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
450,2023-04,4.0,6.0,1.0,3.0,5.0,2.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0
450,2023-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-07,2.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0
450,2023-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-11,3.0,0.0,6.0,4.0,4.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0
450,2023-12,7.0,4.0,11.0,7.0,15.0,0.0,3.0,10.0,2.0,1.0,8.0,0.0,0.0
450,2023-13,3.0,6.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0
450,2023-14,6.0,9.0,2.0,2.0,11.0,0.0,0.0,5.0,6.0,0.0,4.0,1.0,0.0
450,2023-15,3.0,5.0,0.0,2.0,5.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
450,2023-16,3.0,5.0,3.0,5.0,8.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,2.0
450,2023-17,3.0,3.0,2.0,4.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
450,2023-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-19,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
450,2023-20,5.0,9.0,6.0,9.0,12.0,3.0,0.0,12.0,3.0,0.0,6.0,0.0,2.0
450,2023-21,9.0,13.0,2.0,5.0,13.0,2.0,0.0,12.0,3.0,0.0,3.0,2.0,3.0
450,2023-22,5.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
450,2023-23,2.0,2.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0
450,2023-24,7.0,16.0,5.0,13.0,12.0,9.0,0.0,15.0,6.0,0.0,12.0,0.0,2.0
450,2023-25,2.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
450,2023-26,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
450,2023-27,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
450,2023-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,2023-29,6.0,12.0,0.0,9.0,11.0,1.0,2.0,10.0,0.0,0.0,5.0,0.0,1.0
450,2023-30,5.0,10.0,3.0,3.0,8.0,5.0,0.0,10.0,3.0,0.0,5.0,0.0,1.0
450,2023-31,2.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
450,2023-32,2.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
450,2023-33,5.0,5.0,3.0,2.0,8.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0
450,2023-34,5.0,8.0,0.0,5.0,6.0,2.0,0.0,8.0,0.0,1.0,4.0,0.0,1.0
450,2023-35,3.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0
450,2023-36,5.0,7.0,0.0,2.0,7.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0
450,2023-37,4.0,5.0,0.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0
450,2023-38,5.0,8.0,0.0,4.0,6.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,1.0
450,2023-39,3.0,6.0,0.0,3.0,1.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0
450,2023-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-23,3.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2014-24,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-25,5.0,4.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
510,2014-26,3.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
510,2014-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-28,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-29,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2014-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-31,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-32,3.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2014-33,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-36,3.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-37,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-38,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-39,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-41,3.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-42,5.0,6.0,0.0,3.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
510,2014-43,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2014-44,3.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2014-45,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-46,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2014-47,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-48,4.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
510,2014-49,4.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2014-50,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2014-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2014-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-02,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
510,2015-03,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-04,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-05,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
510,2015-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-07,2.0,7.0,0.0,6.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-08,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-09,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2015-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-11,6.0,9.0,0.0,2.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
510,2015-12,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
510,2015-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-14,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-15,3.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2015-16,4.0,4.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-19,3.0,5.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
510,2015-20,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-22,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-23,2.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2015-24,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2015-25,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2015-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-29,3.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
510,2015-30,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2015-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-32,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2015-33,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-34,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
510,2015-35,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-36,6.0,4.0,2.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
510,2015-37,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
510,2015-38,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-39,2.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2015-40,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-41,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2015-42,5.0,3.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
510,2015-43,4.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
510,2015-44,2.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
510,2015-45,3.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
510,2015-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-47,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2015-48,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2015-49,4.0,3.0,4.0,0.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
510,2015-50,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2015-51,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2015-52,4.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-00,1.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-01,4.0,4.0,4.0,4.0,8.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0
510,2016-02,7.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
510,2016-03,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-04,6.0,5.0,1.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
510,2016-05,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-06,6.0,7.0,1.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
510,2016-07,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-08,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-09,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-10,4.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-11,4.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-12,5.0,4.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
510,2016-13,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-14,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2016-15,4.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
510,2016-16,4.0,5.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
510,2016-17,4.0,8.0,0.0,0.0,7.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
510,2016-18,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-19,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2016-20,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2016-21,9.0,12.0,1.0,0.0,12.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0
510,2016-22,6.0,6.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
510,2016-23,4.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
510,2016-24,6.0,6.0,2.0,1.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
510,2016-25,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2016-26,3.0,5.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2016-27,6.0,6.0,0.0,5.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
510,2016-28,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2016-29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-30,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-31,5.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2016-32,4.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
510,2016-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-35,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-36,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
510,2016-37,5.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
510,2016-38,5.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
510,2016-39,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2016-40,2.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
510,2016-41,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-42,3.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2016-43,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,2016-44,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-45,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-46,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-47,4.0,4.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2016-48,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2016-49,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2016-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-51,4.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2016-52,4.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
510,2017-01,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
510,2017-02,5.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0
510,2017-03,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
510,2017-04,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2017-05,4.0,5.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0
510,2017-06,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
510,2017-07,6.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0
510,2017-08,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
510,2017-09,4.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0
510,2017-10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
510,2017-11,4.0,2.0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0
510,2017-12,5.0,7.0,0.0,0.0,5.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0
510,2017-13,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2017-14,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
510,2017-15,5.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
510,2017-16,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
510,2017-17,3.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
510,2017-18,2.0,0.0,5.0,1.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2017-19,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
510,2017-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2017-21,4.0,3.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0
510,2017-22,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
510,2017-23,5.0,5.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0
510,2017-24,4.0,5.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
510,2017-25,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
510,2017-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2017-27,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
510,2017-28,2.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
510,2017-29,5.0,7.0,0.0,0.0,4.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0
510,2017-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2017-31,4.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
510,2017-32,5.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0
